,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-0.418994128431,0.284148944064,-0.646671418634,-0.0432004726244,0.195081725881,-0.087524818963,-0.809130965538,0.147160752284,0.39970788155,-0.511164817042,-0.352751817428,0.669653042107,-0.730826571685,-0.467542545165,0.612769495476,-0.56160823169,1.25886204394,0.510141292187,-0.306357661114,0.537732503399,-0.386340344434,0.195331434514,-0.670426317438,0.786496757434,0.572636578998,0.419983454702,-0.608291287846,-0.0146254428955,-0.468946125732,-0.0745013835247,-0.588525726056,-0.818227282283,0.306667265049,0.349138639327,0.637978149368,0.916415457523,-0.563248641949,0.224039576244,-0.498206181757,0.215123973155,-0.359230475587,0.378052551531,-0.016188336545,0.578844232403,0.308844149128,-0.679238343552,0.121592315973,0.16950466437,0.547165390132,0.427441233021
1,-1.06641706179,0.431238298557,-0.550630267333,0.178663685797,-1.42859086867,-1.24903455663,-0.30948900434,0.124908400502,0.382184506938,-0.416126294154,-0.861503405677,0.847796202847,-1.14486768353,-0.544996235294,0.822235259286,0.120518954711,0.186094212281,0.757072673673,-0.231695821096,0.0426644091832,-0.142373698132,0.117344753715,0.740805064508,0.0382874413315,-1.06131136313,0.45983385266,0.262481776791,0.103715813847,-0.588438675859,0.460899561706,-0.608354625247,-0.952954202258,0.354933820338,0.622745185765,0.285170758808,0.244651252773,-1.57372555486,0.335724736922,-1.14230184298,0.39559338988,-0.0331284453442,0.63202586937,-0.232614976804,-0.0856239508826,0.319390452605,-1.25203100547,0.50329616059,0.108008926609,0.454985019953,0.231697812017
2,-0.465062136747,-0.000226572442353,0.0710546362376,0.0624582139371,0.269402079669,0.389758486622,-0.104704170811,-0.292788174865,0.128999808593,-0.226783373211,0.249144600088,0.381152671699,0.176964273838,-0.221569126614,-0.101308652925,0.28540529863,0.0459092617338,0.238092788841,-1.22949567747,0.0650547270163,0.0511584826943,0.472512668375,0.293836513143,-0.18769220724,0.117461552293,0.439968656993,0.0964790549232,0.0588452061308,-1.64000726489,0.374191792068,-0.270351152484,0.252418610247,0.246981982168,-0.579550912088,-0.578969803801,0.291461098663,-0.0616074467798,0.175888131126,0.212601494107,0.131042714558,0.0228326789366,0.486650252746,-0.375925181229,0.0189079668752,-0.659822001775,0.439504278851,-0.413860233712,-0.145011434425,0.111980754732,-0.0352363951156
3,-0.0612844201199,-1.17452664058,0.172448641956,-0.0980208074671,0.853489910003,0.64198186209,-0.498015432498,0.0340283719547,-1.13591792976,-0.268042363616,0.684223225514,0.0124221316028,0.00897949495649,0.31793187656,0.020223005381,-0.191128608274,0.129239566129,-0.648116559911,0.425793687534,0.289099536397,-0.592828784251,0.493344156827,0.582519690059,-0.423835198665,0.15753836131,0.616410118635,0.454034813419,0.0372964908162,-0.0826161185315,0.183203047513,0.136283492506,1.02397584527,0.481148706985,0.240493199151,0.167750167307,0.179864695696,-0.33731035397,0.353285020947,0.501004626554,-0.0737875410521,0.255621086395,-0.545339661887,0.208836297593,-0.175761490059,0.625827477148,-0.220926624789,0.243184574461,0.122886980998,-0.0588802179578,0.408268130717
4,-0.573443943598,0.457292808608,0.242334043309,0.0790536525365,-0.104432649954,-0.524319617053,0.173799901552,-0.759644708779,0.371394873165,-0.24377028902,0.599133579123,-1.35273488262,0.0673470046863,-0.79339515065,0.860320252526,0.518432622468,-0.0212779992502,0.269159688261,0.531791527814,0.0732672587844,-0.0751766932493,0.453548821658,0.0783239683943,-0.524023906551,0.103232593469,0.13592089668,-0.0258240041097,-0.122620668669,0.0553559288409,-0.233144556189,-0.137026710304,0.191723213345,-0.145781558567,-0.164665398288,-0.530599710786,0.301022975911,0.195553386313,0.0475510003957,-0.835442518402,0.711048233451,0.462389845692,-0.267873823367,-0.941032036196,0.680128630205,-1.22251625003,0.351010043761,-1.24417160778,0.385093891745,-0.887406693332,-0.514795689766
5,-0.992403835617,0.56710503123,-0.0213941889823,-0.131274001421,0.195599816498,0.330291776127,0.790642127154,0.272080411436,-0.106956002671,-0.027025940588,0.58946946393,-1.38513925187,0.0990094310938,-0.521713942449,1.04093096018,-0.012916389909,0.105600049397,-0.00243537554251,0.265848767161,0.622138733319,-0.91871863954,-0.263699842889,-0.016631591004,-1.35958198313,0.423286220373,-0.175006245063,-0.0474056069164,0.0289011201065,-0.780952549972,0.294986275855,-0.00221582707509,-1.02924268847,-0.231546186175,0.100841471204,-0.348652747895,0.0894206058042,-0.293329574817,0.0561835976632,-1.47680351252,0.037343915077,0.228927675868,-0.0101037294198,0.695858235166,-0.122912227976,-1.01161539563,-0.0818985413567,0.138076491983,0.17219285622,-0.255918452381,0.274945222103
6,0.194747155171,0.190223620769,-0.388091323871,-0.0506643099742,-0.318996470207,-0.480037284092,-0.0647566689248,-0.719690753702,-0.499384916144,0.0399717773704,0.015263400178,0.759095867536,-0.106386392588,0.384477948712,-0.633715133193,0.277728087177,-1.0512884389,-1.0276082189,0.33587180945,-1.29841932661,0.820541918374,0.256863825187,0.257463834978,0.609183385055,-0.308025190291,0.455964251893,0.276948318782,-0.0207479104556,0.50973461865,0.121128040761,0.234950979535,0.402163736788,-0.0369464918831,0.272215668673,-0.335404460928,0.293848685631,0.315746839934,0.395959083748,0.338403223239,-0.134549058067,0.224034605342,-0.515830793612,0.449436647255,-0.437822296909,-0.00815950313797,0.215525926701,0.344710604612,-0.00136288231524,0.599515760062,0.285256448002
7,0.72845688954,-1.80379997408,-0.130832929753,-0.00204180011937,-1.17802794156,-0.348823530466,-0.00954005024011,0.860395549043,-0.606727701205,-0.208418869507,-1.42150300461,0.731481403955,-0.195452603821,0.321501550867,0.529816700071,0.354150378575,0.992502430658,-1.88847869947,1.03938538724,0.514600284339,0.287317099439,0.348702729534,0.147805563177,0.614723731668,-1.38096428714,1.47329688444,0.327740447579,0.0626971539375,0.487238179371,-0.945060565502,0.0700406917554,-0.359318547112,-0.239332197332,0.243905801151,0.521168347476,0.380172930192,0.631362110712,0.252733494853,0.449062745216,0.19452034345,-0.10924390384,-2.00431057707,0.969801747316,0.225800211735,0.248724586728,1.24673180088,-1.11830154672,-0.147586835533,0.428785902847,-1.43857285146
8,-0.6759021325,-0.258481073434,0.19702088043,0.0728073036229,0.476321227029,-0.902466240741,0.299295056673,0.266016671078,-0.41045152576,0.0195036119217,0.563367790094,-0.343549079013,0.224968848642,-0.711372029592,0.303364582148,0.0661565198303,0.669565412224,0.460997505608,0.854615625175,0.330569810523,0.437795771368,0.271947911926,-0.155652716325,-0.0355166411282,0.938356136912,0.674677104626,0.310925274465,0.1039617906,0.225346139856,-0.652233873685,0.354679027982,-0.0733911995992,0.160739515636,0.0664388608609,-0.54629061621,0.0461811108655,-0.0948108208963,0.120223154881,0.151008218446,-0.0174549719402,0.682091692486,-0.232042148706,0.111631942386,0.208180541409,0.186111352595,-0.0382602480287,0.435369166679,0.120534720489,-0.0482770174687,-0.440960019365
9,-0.115339242811,0.46498164063,-0.731773398654,0.138409381982,0.356397297059,0.221454125412,0.334251991912,-0.0742121906944,-0.362538004915,0.0555101348562,0.592636538178,0.907395836603,-1.0862292825,-0.111991556937,-1.3245800426,1.03006966119,-1.64927179282,-0.419346708096,-0.460890269919,-0.732892599654,0.243565320236,-0.132093990892,0.75614544666,0.566475817761,0.523628972577,0.21989985987,0.487833489063,-0.209654548143,0.017098683053,0.239686907333,-0.527932798607,0.349366754721,-0.678417970755,-0.144626557489,0.652784886528,-0.012148416281,1.18166040184,0.832357257547,0.580775598363,0.0258896039262,0.211942539921,0.0386580731247,0.0823722026609,0.756406654878,0.309315076703,0.439001367649,0.327101122515,-0.744041161475,0.168493327961,0.0657797563645
