,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.452007719068,-0.373285714623,0.433791461293,0.289528969475,-0.39844375919,0.641242498891,-0.2684642246,-1.01979577875,0.130632795337,-0.20228455408,0.417220887566,-0.0893370279487,-0.0470681260437,0.321290091936,0.0102649315362,0.284388756747,0.61344505403,0.687691366891,0.0222136494687,0.53411456928,0.162596187731,-0.428059187934,-0.383833175951,-0.131614097267,-0.134904724423,0.755734152724,0.062517121371,-0.411409790835,0.296662172716,0.380682805681,-0.324221451984,-0.479282950384,0.36756576935,-0.244346727972,0.47601925707,-0.153490512689,-0.180029091335,-0.311428529923,0.136473580132,0.541521348136,0.318578466656,-0.236479135429,0.0575499907594,-0.183897199874,-0.183330414819,0.350695959136,0.041305037005,0.352177126089,0.344308863174,-0.264262950688,0.646960607194,-0.610135733862,0.751656736837,-1.05246802054,0.734131177633,-0.58329920187,0.700475221051,-0.289262459274,-0.116493687462,-0.267256772946,-0.728170807123,-0.375245047001,-0.242560437591,-0.710590581937,-0.470427145095,0.275511373984,0.483415943827,0.278370775464,-0.4974288495,-0.300460370358,-0.197530357375,-0.386589646594,-0.439529349814,0.231171927272,0.0992481618193,0.179498529695,-0.235831934006,0.190644046051,0.603999370587,-0.0110885781435,-0.580283427107,0.20200802287,0.408916238921,-0.380894648993,-0.59739800419,0.201070664149,-0.157756225787,0.336664443474,-0.195131793518,-0.295417609642,-0.0457244067274,-0.502182746102,0.872695977825,0.0115048214438,-0.357085755268,0.236865699156,0.0291426484209,0.448351339482,-0.413593320678,0.169773030519
1,-0.200206034683,0.286909340218,0.508472339362,0.0434995963977,-0.353078787647,0.174420754787,-0.53686250811,0.302246017148,0.0651575816971,0.232120317167,0.491750832731,-0.217662746759,-0.57697886683,-0.086592619563,0.946423503073,0.326483707265,0.145807909091,-0.037027748357,-0.905223846914,0.360106032831,-0.20996551388,-0.247563564815,-0.306387867847,-0.37377549959,1.50643713235,0.401384138695,1.04250441663,-0.0304294146518,1.17797616982,0.81261124954,-1.09003703636,-0.637330459685,0.754025545841,-0.361718751761,0.697990721286,-0.618271914886,-0.690638900543,-0.253710191819,-0.497701185445,-1.06689874581,-0.110147244805,0.611882425455,-0.829992213462,-0.165686066835,-0.90215978226,-0.180043427017,0.0992714997685,-0.0419473186212,-0.528100430073,-0.794976915059,0.310396904059,0.540814165083,-0.874860645816,0.567728813921,0.31543550514,0.00695787235948,0.131181692094,-0.718034874284,-1.07425721501,-0.477169107257,-0.338829421038,-0.530835350899,0.555195645305,0.0401225274948,0.727414216965,-0.254713215959,0.169565700236,0.243981594748,-1.07211056052,-0.35322287611,-0.713579043696,-0.81872020163,-0.621432539676,0.00806568308234,0.2317524191,-0.0205152616486,0.0739883750155,0.221396529156,0.0617731553992,-0.344846398781,-0.557449833636,0.676898900418,-0.497380158654,0.475955413946,-0.255332842867,0.812122074649,-0.504570649397,1.4474439331,-1.1665198686,-0.405459709011,0.329080083371,-0.748483677663,0.326860147957,-1.09380249905,-1.2531457502,0.521955358755,-0.549094903999,-0.135340144355,-0.323990407235,0.184251706953
2,-0.592057601175,-0.579617876371,-0.648387267734,-0.143365292256,-0.571606988492,0.104947804818,-0.662360391426,-0.284383502211,-0.0328446673085,0.208371694024,0.246866769775,-0.579518677848,-0.284236179583,-0.0681584915534,0.417214746521,-0.277729491982,-0.500272611176,-0.0493871243817,-0.706160895263,0.361192615446,-0.384082105449,0.337166081346,0.557829102981,0.118696367665,0.297899745176,0.399982396416,0.518928519072,0.44252018077,-0.645670555863,0.211263692259,-0.468911506464,-0.530129318217,-0.425597348267,-0.290399771441,0.0876328301466,-1.03401510113,0.289063198077,-0.153666382158,0.0975482778223,-1.07000812358,0.19394427389,0.524194855886,-0.68256833355,-0.638660307501,-0.805325935433,-0.0126671283419,-0.126577611295,-0.496860714874,-1.08685138099,-0.308265807344,-0.728479520405,-0.412907337463,-0.716383709302,0.334158710729,0.0489073473723,0.411998079716,0.710477606021,0.382567471892,-0.567230052973,-0.795536374356,-0.161299973203,0.33812553541,-0.203637171918,0.468029382728,0.301772239838,-1.25374957513,0.544208105437,0.801911124396,-0.948197586186,0.296762930244,-0.475682340223,0.515917969162,0.329429011651,0.480940187792,0.481717684005,0.0188713884729,0.0543504049602,0.628313730473,0.694256348771,-0.262876599074,-0.549249816212,-0.19816219434,-0.565767757014,-0.275541611244,0.506429207078,-0.978288526039,-0.126118198909,0.52347315943,-0.456867325453,0.173921815329,0.288547545061,0.115328841674,0.0929487623802,0.125285938379,-0.726004352878,0.379801396241,-0.776215115034,-0.114070341057,-0.176903761531,0.00461926960563
3,0.0428976644629,0.0348972298534,0.0351957380338,-0.014316700417,-0.0435507226351,-0.0289567431556,-0.0713680650339,0.0993875048327,-0.0841026568341,-0.112480319565,-0.104009633235,-0.0278474055922,0.088829019053,-0.0543214754514,0.0700080795399,0.110475720435,0.0743901417587,-0.0435689753362,-0.131229818718,0.0515029643058,-0.0115492856897,-0.116655805207,0.0240065818118,0.00892776795903,-0.0791275455085,-0.120232828132,-0.0310550782495,0.0221278641524,0.0610163123399,0.0365421664586,-0.0766658420823,-0.136747108914,0.125333044621,0.0444538404881,0.068513657524,-0.129376865484,-0.0991766638284,-0.110934919871,-0.0937125753123,0.0884155931518,-0.104566198979,0.00068603020161,0.125952155937,-0.0615063862678,0.0167933191716,0.0456811696053,-0.11761067727,-0.0834543601218,0.0862776131581,0.0292755468944,0.00641300738533,-0.00514573352173,-0.11368105834,0.00019565605273,0.00502923472325,0.0811388063009,0.128741178454,-0.0999868256789,-0.0358146490862,-0.00114688694913,-0.0394710250719,-0.106205988348,-0.130486708311,-0.0345797816933,0.064026855008,0.0992555482108,0.00185485677705,0.0495987263407,0.0679806788637,0.098250659837,-0.118124728483,-0.0827621818392,-0.0565970761566,0.0327258752593,-0.0161143320255,-0.0105826122057,0.0736155358989,0.105217047853,0.0548803197476,-0.0924835520903,0.0487746071585,-0.121356734692,-0.0959120886951,0.110262160856,-0.000217156106188,-0.136602080908,-0.133506892136,0.00517482715342,-0.131193804979,0.0155690726879,0.0127860552856,-0.139686268862,-0.0838610189154,-0.0323831935159,0.129040080368,-0.124334122076,-0.0486068814578,-0.105841556696,-0.0415005449548,-0.0800082932835
4,-0.089391050015,0.11626146923,-0.0110211429835,0.0814374568598,0.0642828573013,0.0376936629212,-0.02815619444,0.0413312934778,-0.0185909441345,0.11299591107,-0.00888630612259,0.0431616249342,0.0569119725646,0.0521256624264,0.0397607681389,-0.0910833510648,-0.0224369765591,-0.0961927393973,0.135470948855,-0.0982420767823,-0.138163760314,0.047153272479,-0.0395929668861,0.0739638098598,-0.0867044345467,-0.107290592165,0.123867604341,-0.105803798,-0.0654431892447,-0.031858366666,0.0481918863388,0.13939539762,0.0905942973319,0.0249255236541,0.0643667817308,0.048798602232,-0.000221476449105,-0.114897675656,-0.0654662761151,0.0123134341823,0.124643175435,0.0929427933451,-0.0914887945845,-0.0282665693304,0.0187873237128,0.00641815838583,-0.0859582465975,-0.125523052201,-0.151152637129,0.0230406220766,-0.0501804333873,-0.0115672485042,0.116073480043,0.0587118987441,-0.117418873654,-0.00400160529196,-0.0118275545175,-0.0880080701964,0.0723212832513,-0.00665026193985,-0.0963143569784,0.0134226856134,0.120312507107,0.109807325762,0.0379723927472,-0.0992284437522,0.0631186658064,0.082152683031,-0.0868550705076,-0.0479758313142,0.0199575624635,-0.107900276387,0.0383456873501,0.00156503244955,0.12607677062,-0.0137507049396,-0.0483477346666,-0.0281319294221,0.0061940591322,0.0651630981144,-0.0692592296716,-0.0100848438806,-0.121214037681,0.071369694141,-0.0124550125217,-0.0980018549807,-0.0424108215252,0.10950748632,-0.0549211539866,0.0856000108059,-0.108927251621,0.0382846271537,0.102754836727,-0.0642012982058,-0.0467263799637,-0.0415011438419,0.0276722307343,-0.143091530448,-0.100176617323,0.0494805979764
5,-0.379796312919,-0.434655328124,-0.373942107564,0.246205775199,0.0237786380127,-0.329510386219,0.11041179843,0.440267754936,-0.399849009504,-0.13231252764,-0.283374238448,-0.194446796474,-0.362866508484,-0.121179713673,-0.130722971263,-0.0376781698181,0.0313717082827,0.889609574406,-0.439830356562,-0.70382755158,-0.343030084967,-0.193148959233,0.0411704095466,0.0935518788345,0.156495278037,-0.301897499937,0.6002196898,-0.091914624345,-0.822138980294,-0.154184669233,-0.0124200000719,-0.0646665487717,-0.332498188649,-0.173799612837,-0.267814962146,-0.403260919052,-0.0315737404471,-0.00293757319121,-0.0869274163304,-0.160986838159,0.344515850044,0.506076424527,0.152745209529,-0.156761721253,0.0226787291532,-0.225808092232,-0.0848230815278,-0.732479689833,-0.488818929929,0.0835955620849,-0.499978937835,0.459569399308,-0.239271176158,-0.0428212808441,0.0477068250796,0.114750813176,-0.2685366932,-0.353100456644,-0.130520321645,-0.0284361008306,0.319240071176,-0.670638310862,-0.0802598659956,0.714782735984,-0.0570234704699,-0.0791795976924,0.259941037692,0.134185042738,-0.0167997339126,0.400548050479,-0.378805633344,0.00668396211638,0.224108571264,0.213577767988,0.332707020563,-0.676854773882,0.320436138989,0.219747703641,0.375385751313,0.26510043722,-0.132378196348,-0.0436761176193,-0.104095342163,-0.0229994547841,-0.201780777981,0.0260704775399,-0.0717901257307,0.268398320189,-0.23654253937,-0.30041994567,0.535019085654,-0.28824891769,0.429707874726,0.0189073486519,-0.00689121807096,0.462148059474,0.0814726081057,-0.421773162558,-0.275733734192,-0.412986119126
6,-0.96673662116,-0.543216561268,0.915499586708,1.2878891735,0.119965606734,0.616410830609,0.328768012745,-0.963422042442,-0.741708888759,0.656141236423,0.158973902993,-1.31065500362,-0.344935680861,0.434447367218,0.784609776593,-0.485834101288,-0.80417782788,-1.74178021981,-0.785528264673,-0.668691844685,0.3345407473,-0.0427593781738,-0.060942297857,-0.597331684806,0.523821604073,0.265570769331,0.0552856659596,-0.635336393301,-0.455621001287,0.676080156776,-0.745046731725,0.432219241023,-0.626364146171,0.43882326784,-0.938491013931,-0.244656248326,-0.494913800039,0.394076065193,-0.161093934103,0.264962131783,0.472882764619,-0.460856242611,0.380944780182,-0.0291817391795,-0.827093252027,0.942529148928,-0.472849697293,0.797144845786,-0.86157953133,0.0589866849672,0.465243537751,0.507775659218,-0.851892334325,-1.01996230479,-0.664512440051,0.293082708746,0.123031308553,-0.521986482225,-1.22199130197,-0.800953394066,0.407588295433,-0.555072777555,1.33902033605,-0.27989523475,0.147464012755,-0.0100036215573,-1.11964790262,0.140807937064,-0.216977388476,-0.530599246126,-1.11159128319,-0.222531320123,-0.803358251642,0.173541204916,0.674961473234,0.501140603671,0.648371340053,0.229354586439,-1.17710440079,0.30808720359,0.234909141915,0.939651315926,-1.17534509578,0.784006793174,-0.854647698663,1.11298094123,-0.0655696017998,0.425073946858,0.541555354667,-0.551833103016,-0.168175277678,-0.777628058393,0.0438913820346,-0.947684398606,-0.847497946154,0.570004400714,0.442948668718,-0.149256640959,-0.0955576991,0.305219228405
7,0.235565304362,-0.605045711064,0.57016234947,1.17294195359,0.416982494282,0.425295102739,-0.0589440536367,-0.394114701223,0.244541205869,-0.376369091514,-1.09394583464,0.0160133747536,0.539177761214,0.574300818344,-0.832056000864,-0.513870445476,-0.0945851968778,-0.431477657112,-0.89303584396,0.247110652057,0.365788565715,-0.279376788352,-0.672315503098,-0.597460835082,0.609762494746,-0.238666547448,-0.826847389365,-0.322419670598,-0.156864235868,0.973912649009,-0.175618303969,0.683718657722,-0.20912324563,1.43203242959,0.33853503096,0.00694692565468,-0.583238637466,0.573336883564,-0.359893248159,0.290601472025,-0.0133026585644,-0.926335996724,1.26216134625,-0.211378127757,-0.235852937664,0.147531864748,-0.806218919971,0.463601245037,-0.700420880705,0.895231021607,1.10400771689,0.97500634179,0.113245020005,0.177444028424,-0.233193268322,-0.111243345276,-0.792012737139,-0.0111927431504,0.22710604018,0.670352792557,0.576979763773,0.0793404089921,0.400427699792,-0.226516280397,-0.419657739665,0.652605188371,-1.13924678286,-0.605756802059,0.546191804909,-0.614288099058,0.181804906446,-0.131372921377,-0.230275745781,-0.212092446327,0.46606782809,0.266433730056,0.15593023441,-0.421251327828,-0.958503651421,0.28357628306,0.116599495002,0.557600244557,-0.180978038267,0.669857313779,-0.603824450856,0.305711840172,0.868009487767,-0.333114114027,1.14880443345,-0.240306452526,-0.623757998859,-0.179845281062,-0.986544646878,-0.482602057016,0.0343848068761,-0.350001865686,1.0925474361,-0.169688739268,-0.299290598201,-0.196087646116
8,-0.0192249718707,0.0597740142479,-0.0422458507791,0.0481423495788,-0.129600285113,0.0857736119011,0.00811683379552,0.0718660483282,0.0329271858769,0.0748579186134,-0.0604541382048,-0.165526738362,-0.121569092723,-0.026067569228,-0.0389315895638,-0.131205763379,-0.0285735936773,0.0746369952519,0.0425662047607,-0.121581234442,-0.150196035514,0.0559472012335,0.139153227708,0.00488317990753,0.012043617477,-0.124597060996,-0.151707642134,-0.123667594663,-0.0593936723873,-0.108931780096,-0.0976157815996,-0.002748027295,-0.0599259522752,0.120777736564,-0.0989255298453,0.0636524402576,-0.1450595775,0.0606249080663,0.0743855982599,-0.0938819463955,-0.103911083617,0.0308323089496,0.0733429103824,-0.0100320956915,-0.00212238598953,-0.0898026340933,-0.00349465380868,-0.0546552152901,-0.0464865611535,-0.100879499598,-0.071689101195,-0.148854188463,0.0791306641102,0.0668415048636,-0.0885310950082,0.0414172351533,0.0560732779221,0.155824659024,-0.0331289678318,-0.169470969924,0.0979267110157,0.112645552243,0.0773709388371,-0.0332750058313,0.0615730124946,0.0817053866061,-0.00615879039038,0.0863188736871,0.085546582962,-0.0574788365895,0.0197602093105,0.0836110219191,-0.0513504456566,-0.0975118994937,0.120052575493,-0.0538920264201,-0.0443896338742,0.0257589304498,-0.0132858174569,0.0473887583838,-0.0869138701241,0.130946674194,-0.0177886802303,0.13450581173,0.0399119939084,0.114598763631,-0.0143625184127,0.0148923611532,0.0231815532679,0.105730657215,-0.0514371578702,0.00814199848461,0.0843969222678,0.0522074371567,0.12840193951,-0.0469384617244,-0.136315144721,0.0199161349856,-0.122472656194,-0.0250213840795
9,-1.14745697652,0.473532188595,1.14723811779,-0.109645902092,-0.211191097532,-0.439757322768,0.834935296435,1.25579197107,-0.723373019359,-0.169933267216,0.657005188207,-0.634906068093,-0.551517666009,-0.339300074514,-0.38762126029,-0.634231906594,-0.357288632342,1.123142699,0.98371513936,-0.614554707768,-0.0986816473163,0.901897652545,0.642829307944,-0.389817315949,-0.318380753129,-0.827041737945,-0.126476066887,0.170021359267,0.826998847338,-0.807715828343,-0.404834503352,-0.601275420073,-1.22179100663,-0.404711462258,-1.05327583359,-0.395750856012,-0.429523678485,1.31284794585,0.722410807855,-0.737557424168,-0.519057513985,0.709035183271,-0.553645348357,0.79552000611,-0.454063910509,0.132586632193,0.8347406682,-0.447162736353,0.907465459399,-0.970261307827,-0.453926016105,-0.58051903992,-1.04208252072,-0.142506517342,-0.892255529615,0.699009007862,-0.104931691907,1.16794992933,-0.0593030382,0.876568909668,-0.0519034711173,-0.539005167051,-0.451672591254,-0.155991670347,-0.541252196781,0.554780878426,-0.295292129532,-0.646240745751,0.0510230664527,-0.493659111858,-0.522869747659,-0.692585761615,0.945872991802,-0.633714751135,-0.448522864335,-0.403824099085,-0.321187736009,-0.747123069684,-0.194240126458,0.757087811764,1.10760773263,-0.26187509784,-0.633235072748,-0.409573221478,0.832697033515,0.604123623188,-0.404348153836,-0.586530469952,-0.309161567954,-0.46377368556,-0.256493791724,-0.306840413993,0.567666336943,-0.265921812415,-0.133407276526,-0.314082780981,-0.490158393885,-0.847850768605,0.481734719108,-0.563555739102
